id,parentId,date,level,name,grade,jobTitle,unit,salaryCostOfReports,payFloor,payCeil,professionalOccupationalGroup
1714883,1105390,Sep-15,Senior,N/D,OF-6,Head of Royal Navy Communications,Navy Command,0,0,0,Military
1853258,1698119,Sep-15,Senior,N/D,OF-6,Assistant Chief of Staff Engineering Support,Navy Command,0,0,0,Military
209418,155423,Sep-15,Senior,N/D,SCS1,Deputy Finance Director,Navy Command,0,0,0,Finance
1853791,1105390,Sep-15,Senior,N/D,OF-6,Commodore Regional Forces,Navy Command,0,0,0,Military
uid-52,1105340,Sep-15,Junior,,Academic Profr of Music (Eng),Teaching ,Navy Command,0,,53112,Operational Delivery
uid-53,1105340,Sep-15,Junior,,Retired Offr 2,Business Management,Navy Command,0,,31351,Operational Delivery
uid-54,1105340,Sep-15,Junior,,Retired Offr 2,Direct Military Support,Navy Command,0,,31351,Operational Delivery
uid-55,1105340,Sep-15,Junior,,Retired Offr 2,Port Operations ,Navy Command,0,,31351,Operational Delivery
uid-56,1105340,Sep-15,Junior,,Snr Medical Offr,Gen Practice Medical,Navy Command,0,,76599,Medicine
uid-57,1105340,Sep-15,Junior,,Medical Offr,Legal ,Navy Command,0,,58757,Law
uid-58,1105340,Sep-15,Junior,,G7/Prin Salvage & Mooring Offr,Salvage and Marine Operations,Navy Command,0,,44438,Operational Delivery
uid-59,1105340,Sep-15,Junior,,Instr Profr of Music (Eng),Teaching ,Navy Command,0,,45334,Operational Delivery
uid-60,1105340,Sep-15,Junior,,Instr Profr of Music (Eng),Training Support,Navy Command,0,,45334,Operational Delivery
uid-61,1105340,Sep-15,Junior,,JNC Lvl 2 (Youth Worker) 2-10,Community Service ,Navy Command,0,,21525,Operational Delivery
uid-62,1105340,Sep-15,Junior,,MSO 1 (in Port Group) - 9543,Port Operations ,Navy Command,0,,49906,Operational Delivery
uid-63,1105340,Sep-15,Junior,,TUPENAVYNEWS01/01/2010,Administrative Support,Navy Command,0,,21000,Operational Delivery
uid-64,1105340,Sep-15,Junior,,TUPEBDO 37 NET,Safety Management ,Navy Command,0,,16000,Operational Delivery
uid-65,1105340,Sep-15,Junior,,TUPEBDO 37 NET,"Safety,Health,Enviroment&Fire",Navy Command,0,,16000,Operational Delivery
uid-66,1105340,Sep-15,Junior,,TUPEBDO 42 GRO,"Safety,Health,Enviroment&Fire",Navy Command,0,,21000,Operational Delivery
uid-67,1105340,Sep-15,Junior,,B1,Business Management,Navy Command,0,,58674,Operational Delivery
uid-68,1105340,Sep-15,Junior,,B1,Decision Support,Navy Command,0,,58674,Finance
uid-69,1105340,Sep-15,Junior,,B1,Estate Planning ,Navy Command,0,,58674,Property and asset management
uid-70,1105340,Sep-15,Junior,,B1,Estates Management ,Navy Command,0,,58674,Property and asset management
uid-71,1105340,Sep-15,Junior,,B1,Inventory Management,Navy Command,0,,58674,Operational Delivery
uid-72,1105340,Sep-15,Junior,,B1,Naval Architecture ,Navy Command,0,,58674,Science and Engineering
uid-73,1105340,Sep-15,Junior,,B1,Policy advisor,Navy Command,0,,58674,Policy
uid-74,1105340,Sep-15,Junior,,B1,Programme Management,Navy Command,0,,58674,Programme and Project Management (PPM)
uid-75,1105340,Sep-15,Junior,,B1,"Safety,Health,Enviroment&Fire",Navy Command,0,,58674,Operational Delivery
uid-76,1105340,Sep-15,Junior,,B1,Secretariat & Private Office,Navy Command,0,,58674,Operational Delivery
uid-77,1105340,Sep-15,Junior,,B2,Administrative Support,Navy Command,0,,49835,Operational Delivery
uid-78,1105340,Sep-15,Junior,,B2,AeroEng(Aero/Struct/Mech),Navy Command,0,,49835,Science and Engineering
uid-79,1105340,Sep-15,Junior,,B2,Business Management,Navy Command,0,,49835,Operational Delivery
uid-80,1105340,Sep-15,Junior,,B2,Civilian HR Expert ,Navy Command,0,,49835,Human Resources
uid-81,1105340,Sep-15,Junior,,B2,Community Development Work,Navy Command,0,,49835,Operational Delivery
uid-82,1105340,Sep-15,Junior,,B2,Decision Support,Navy Command,0,,49835,Finance
uid-83,1105340,Sep-15,Junior,,B2,Estates Management ,Navy Command,0,,49835,Property and asset management
uid-84,1105340,Sep-15,Junior,,B2,External Communications,Navy Command,0,,49835,Communications
uid-85,1105340,Sep-15,Junior,,B2,Historical ,Navy Command,0,,49835,Knowledge and Information Management (KIM)
uid-86,1105340,Sep-15,Junior,,B2,Inventory Management,Navy Command,0,,49835,Operational Delivery
uid-87,1105340,Sep-15,Junior,,B2,Naval Architecture ,Navy Command,0,,49835,Science and Engineering
uid-88,1105340,Sep-15,Junior,,B2,Nuclear Propulsion ,Navy Command,0,,49835,Science and Engineering
uid-89,1105340,Sep-15,Junior,,B2,Nuclear Weapons,Navy Command,0,,49835,Science and Engineering
uid-90,1105340,Sep-15,Junior,,B2,Obsolete Security ,Navy Command,0,,49835,Operational Delivery
uid-91,1105340,Sep-15,Junior,,B2,Operational Analysis,Navy Command,0,,49835,Science and Engineering
uid-92,1105340,Sep-15,Junior,,B2,Port Operations ,Navy Command,0,,49835,Operational Delivery
uid-93,1105340,Sep-15,Junior,,B2,Programme Management,Navy Command,0,,49835,Programme and Project Management (PPM)
