date,level,id,parentId
Sep-15,,,DFE-1111
Sep-15,,,DFE-1216
Sep-15,,,DFE-1227
Sep-15,,,DFE-1111
Sep-15,,,DFE-1219
Sep-15,,,DFE-1083
Sep-15,,,DFE-1087
Sep-15,,,DFE-1119
Sep-15,,,DFE-1173
Sep-15,,,DFE-1042
Sep-15,,,DFE-1025
Sep-15,,,DFE-1250
Sep-15,,,DFE-1139
Sep-15,,,DFE-1146
Sep-15,,,DFE-1099
Sep-15,,,DFE-1085
Sep-15,,,DFE-1102
Sep-15,,,DFE-1262
Sep-15,,,DFE-1099
Sep-15,,,DFE-1108
Sep-15,,,DFE-1026
Sep-15,,,DFE-1173
Sep-15,,,DFE-1057
Sep-15,,,DFE-1201
Sep-15,,,DFE-1266
Sep-15,,,DFE-1151
Sep-15,,,DFE-1270
Sep-15,,,DFE-1111
Sep-15,,,DFE-1097
Sep-15,,,DFE-1060
Sep-15,,,DFE-1033
Sep-15,,,DFE-1031
Sep-15,,,DFE-1060
Sep-15,,,DFE-1094
Sep-15,,,DFE-1267
Sep-15,,,DFE-1249
Sep-15,,,DFE-1173
Sep-15,,,DFE-1060
Sep-15,,,DFE-1266
Sep-15,,,DFE-1020
Sep-15,,,DFE-1220
Sep-15,,,DFE-1102
Sep-15,,,DFE-1032
Sep-15,,,DFE-1203
Sep-15,,,DFE-1280
Sep-15,,,DFE-1057
Sep-15,,,DFE-1258
Sep-15,,,DFE-1243
Sep-15,,,DFE-1142
Sep-15,,,DFE-1099
Sep-15,,,DFE-1028
Sep-15,,,DFE-1208
Sep-15,,,DFE-1119
Sep-15,,,DFE-1102
Sep-15,,,DFE-1032
Sep-15,,,DFE-1139
Sep-15,,,DFE-1105
Sep-15,,,DFE-1225
Sep-15,,,DFE-1257
Sep-15,,,DFE-1213
Sep-15,,,DFE-1081
Sep-15,,,DFE-1083
Sep-15,,,DFE-1031
Sep-15,,,DFE-1061
Sep-15,,,DFE-1171
Sep-15,,,DFE-1247
Sep-15,,,DFE-1151
Sep-15,,,DFE-1057
Sep-15,,,DFE-1111
Sep-15,,,DFE-1122
Sep-15,,,DFE-1210
Sep-15,,,DFE-1025
Sep-15,,,DFE-1033
Sep-15,,,DFE-1139
Sep-15,,,DFE-1220
Sep-15,,,DFE-1150
Sep-15,,,DFE-1085
Sep-15,,,DFE-1237
Sep-15,,,DFE-1225
Sep-15,,,DFE-1122
Sep-15,,,DFE-1237
Sep-15,,,DFE-1109
Sep-15,,,DFE-1017
Sep-15,,,DFE-1083
Sep-15,,,DFE-1146
Sep-15,,,DFE-1031
Sep-15,,,DFE-1275
Sep-15,,,DFE-1033
Sep-15,,,DFE-1281
Sep-15,,,DFE-1026
Sep-15,,,DFE-1129
Sep-15,,,DFE-1081
Sep-15,,,DFE-1245
Sep-15,,,DFE-1203
Sep-15,,,DFE-1153
Sep-15,,,DFE-1262
Sep-15,,,DFE-1151
Sep-15,,,DFE-1258
Sep-15,,,DFE-1002
Sep-15,,,DFE-1203
Sep-15,,,DFE-1208
Sep-15,,,DFE-1225
Sep-15,,,DFE-1244
Sep-15,,,DFE-1127
Sep-15,,,DFE-1022
Sep-15,,,DFE-1151
Sep-15,,,DFE-1258
Sep-15,,,DFE-1016
Sep-15,,,DFE-1122
Sep-15,,,DFE-1187
Sep-15,,,DFE-1026
Sep-15,,,DFE-1151
Sep-15,,,DFE-1142
Sep-15,,,DFE-1240
Sep-15,,,DFE-1031
Sep-15,,,DFE-1035
Sep-15,,,DFE-1220
Sep-15,,,DFE-1201
Sep-15,,,DFE-1243
Sep-15,,,DFE-1221
Sep-15,,,DFE-1001
Sep-15,,,DFE-1219
Sep-15,,,DFE-1219
Sep-15,,,DFE-1099
Sep-15,,,DFE-1022
Sep-15,,,DFE-1161
Sep-15,,,DFE-1154
Sep-15,,,DFE-1221
