id,parentId,date,level,name,grade,jobTitle,unit,salaryCostOfReports,payFloor,payCeil,professionalOccupationalGroup
root,,,,,,,,,,,
311,2,Mar-13,Senior,Sandra Aston,SCS1A,"Delivery Director, South West Region",Her Majesty's Courts and Tribunals Service (HMCTS),29821266,N/A,,Operational Delivery
312,311,Mar-13,Senior,N/D,SCS1,"Head of Crime, HMCTS South West",Her Majesty's Courts and Tribunals Service (HMCTS),0,N/A,,Operational Delivery
313,314,Mar-13,Senior,N/D,SCS1,"Head of Crime, HMCTS Wales",Her Majesty's Courts and Tribunals Service (HMCTS),21150530,N/A,,Operational Delivery
314,2,Mar-13,Senior,N/D,SCS1,"Delivery Director Wales, HMCTS",Her Majesty's Courts and Tribunals Service (HMCTS),0,N/A,,Operational Delivery
315,2,Mar-13,Senior,N/D,SCS1,Delivery Director HMCTS North East,Her Majesty's Courts and Tribunals Service (HMCTS),51266795,N/A,,Operational Delivery
316,315,Mar-13,Senior,N/D,SCS1,"Head of Crime, HMCTS North East",Her Majesty's Courts and Tribunals Service (HMCTS),34900052,N/A,,Operational Delivery
317,4,Mar-13,Senior,N/D,SCS1,"Deputy Director, HMCTS Tribunals",Her Majesty's Courts and Tribunals Service (HMCTS),1136754,N/A,,Operational Delivery
318,13,Mar-13,Senior,N/D,SCS1,Deputy Director HMCTS Crime (Magistrates),Her Majesty's Courts and Tribunals Service (HMCTS),1672365,N/A,,Operational Delivery
319,13,Mar-13,Senior,N/D,SCS1,Deputy Director HMCTS Crime (Crown),Her Majesty's Courts and Tribunals Service (HMCTS),816986,N/A,,Operational Delivery
320,302,Mar-13,Senior,Martin John,SCS1A,"Head of Civil, Family and Tribunals, HMCTS London",Her Majesty's Courts and Tribunals Service (HMCTS),0,N/A,,Operational Delivery
321,188,Mar-13,Senior,N/D,SCS1,"Deputy Director, Programme Director",Her Majesty's Courts and Tribunals Service (HMCTS),367691,N/A,,Programme and Project Management (PPM)
322,49,Mar-13,Senior,N/D,SCS1,Head of Information Operations,Corporate Performance Group,3420907,N/A,,Knowledge and Information Management (KIM)
323,325,Mar-13,Senior,N/D,SCS1,"Deputy Director, HR Strategy, Performance and Transformation",Corporate Performance Group,0,N/A,,Human Resources
324,325,Mar-13,Senior,N/D,SCS1,"Deputy Director, Reward, Employee Relations and Policy",Corporate Performance Group,412901,N/A,,Human Resources
325,50,Mar-13,Senior,Debbie Alder,SCS2,Group HR Director,Corporate Performance Group,0,90000,94999,Human Resources
326,50,Mar-13,Senior,Darren Tierney,SCS2,Director - Transforming Justice,Corporate Performance Group,0,80000,84999,Operational Delivery
327,50,Mar-13,Senior,Mark Read,SCS2,Interim Estate Director,Corporate Performance Group,0,85000,89999,Operational Delivery
329,174,Mar-13,Senior,N/D,SCS1,"Deputy Director, Criminal Justice Strategy, Justice Reform Directorate",Justice Policy Group,666301,N/A,,Policy
330,77,Mar-13,Senior,Peter Scott,SCS2,Chief Technology Officer,Corporate Performance Group,2243023,100000,104999,Information Technology
332,174,Mar-13,Senior,N/D,SCS1,Deputy Director,Justice Policy Group,190000,N/A,,Policy
333,78,Mar-13,Senior,N/D,SCS1,"Interim Director, Programme & Projects Delivery",Corporate Performance Group,0,N/A,,Information Technology
334,174,Mar-13,Senior,N/D,SCS1,Deputy Director,Justice Policy Group,767218,N/A,,Policy
335,174,Mar-13,Senior,N/D,SCS1,"Deputy Director, Information Rights and Devolution",Justice Policy Group,508850,N/A,,Policy
349,125,Mar-13,Senior,N/D,SCS1,Deputy Director-Youth Justice Policy Unit,Justice Policy Group,770246,N/A,,Policy
338,68,Mar-13,Senior,N/D,SCS1,"Deputy Director, Access to Justice Analytical Services",Corporate Performance Group,0,N/A,,Economics
341,68,Mar-13,Senior,N/D,SCS1,Departmental Trade Union Side,Corporate Performance Group,0,N/A,,Operational Delivery
343,4,Mar-13,Senior,N/D,SCS1,Deputy Director - National Back Office,Her Majesty's Courts and Tribunals Service (HMCTS),0,N/A,,Operational Delivery
uid-118,329,Mar-13,Junior,,Band A,Policy Manager,"Criminal Justice Strategy, Justice Reform Directorate",0,42034,67969,Policy
uid-119,329,Mar-13,Junior,,Band B,Senior Policy Adviser,"Criminal Justice Strategy, Justice Reform Directorate",0,29634,44964,Policy
uid-120,329,Mar-13,Junior,,Band C,Policy Adviser,"Criminal Justice Strategy, Justice Reform Directorate",0,21096,36061,Policy
uid-121,329,Mar-13,Junior,,Band C,Fastreamer,"Criminal Justice Strategy, Justice Reform Directorate",0,21096,36061,Policy
uid-122,329,Mar-13,Junior,,Band D,Policy Officer,"Criminal Justice Strategy, Justice Reform Directorate",0,17513,28000,Policy
uid-123,333,Mar-13,Junior,,Band A,Demand and Programme Office,Programme & Projects Delivery - ICT,0,42034,67969,Programme and Project Management (PPM)
uid-124,333,Mar-13,Junior,,Band B,Demand and Programme Office,Programme & Projects Delivery - ICT,0,29634,44964,Programme and Project Management (PPM)
uid-125,333,Mar-13,Junior,,Band C,Demand and Programme Office,Programme & Projects Delivery - ICT,0,21096,36061,Programme and Project Management (PPM)
uid-126,333,Mar-13,Junior,,Band D,Demand and Programme Office,Programme & Projects Delivery - ICT,0,17513,28000,Programme and Project Management (PPM)
uid-127,333,Mar-13,Junior,,Band A,Programme Manager,Programme & Projects Delivery - ICT,0,42034,67969,Information Technology
uid-128,333,Mar-13,Junior,,Band A,Senior Project Manager,Programme & Projects Delivery - ICT,0,42034,67969,Information Technology
uid-129,333,Mar-13,Junior,,Band B,Project Manager,Programme & Projects Delivery - ICT,0,29634,44964,Information Technology
uid-130,333,Mar-13,Junior,,Band C,Project Support Officer,Programme & Projects Delivery - ICT,0,21096,36061,Information Technology
uid-131,333,Mar-13,Junior,,Band D,Project Support Officer,Programme & Projects Delivery - ICT,0,17513,28000,Information Technology
uid-132,333,Mar-13,Junior,,Band D,Project Team Member,Programme & Projects Delivery - ICT,0,17513,28000,Information Technology
uid-133,333,Mar-13,Junior,,Band D,Business Solutions Support,Programme & Projects Delivery - ICT,0,17513,28000,Information Technology
uid-134,333,Mar-13,Junior,,Band A,Head of Solutions Development,Programme & Projects Delivery - ICT,0,42034,67969,Information Technology
uid-135,333,Mar-13,Junior,,Band B,Senior Analyst,Programme & Projects Delivery - ICT,0,29634,44964,Information Technology
uid-136,333,Mar-13,Junior,,Band B,Analyst,Programme & Projects Delivery - ICT,0,29634,44964,Information Technology
uid-137,333,Mar-13,Junior,,Band D,Analyst,Programme & Projects Delivery - ICT,0,17513,28000,Information Technology
uid-138,333,Mar-13,Junior,,Band C,Executive Assistant,Programme & Projects Delivery - ICT,0,21096,36061,Information Technology
uid-139,347,Mar-13,Junior,,Band B,Analyst,Rehabilitation Programme,0,29634,44964,Information Technology
uid-140,4,Mar-13,Junior,,Band A,Senior IT Manager,ICT Demand,0,42034,67969,Information Technology
uid-141,4,Mar-13,Junior,,Band A,IT Manager,ICT Demand,0,42034,67969,Information Technology
uid-142,4,Mar-13,Junior,,Band B,Business Support,ICT Demand,0,29634,44964,Information Technology
uid-143,4,Mar-13,Junior,,Band D,Executive Assistant,ICT Demand,0,17513,28000,Information Technology
uid-144,69,Mar-13,Junior,,Band A,Head of Planning and Operations,Information Technology,0,42034,67969,Information Technology
uid-145,347,Mar-13,Junior,,Band A,Senior Policy Adviser,Rehabilitation Programme,0,42034,67969,Policy
uid-146,347,Mar-13,Junior,,Band C,Policy Adviser,Rehabilitation Programme,0,21096,36061,Policy
uid-147,108,Mar-13,Junior,,Band A,Senior Policy Adviser,Criminal Law and Legal Policy,0,42034,67969,Policy
uid-148,108,Mar-13,Junior,,Band B,Senior Policy Adviser,Criminal Law and Legal Policy,0,29634,44964,Policy
uid-149,108,Mar-13,Junior,,Fast Streamer,Policy Adviser,Criminal Law and Legal Policy,0,27000,43400,Policy
uid-150,108,Mar-13,Junior,,Band C,Policy Adviser,Criminal Law and Legal Policy,0,21096,36061,Policy
uid-151,108,Mar-13,Junior,,Band D,Assistant Policy Advisor,Criminal Law and Legal Policy,0,17513,28000,Policy
uid-152,108,Mar-13,Junior,,Band E,Policy Support Officer,Criminal Law and Legal Policy,0,15935,22250,Policy
uid-153,114,Mar-13,Junior,,Band A,"Head of Culture Change, Capability and Group Coordination",Justice Policy Group,0,42034,67969,Policy
uid-154,114,Mar-13,Junior,,Band A,Policy Planning and Strategy Head,Justice Policy Group,0,42034,67969,Policy
uid-155,114,Mar-13,Junior,,Band A,Business Manager,Justice Policy Group,0,42034,67969,Policy
uid-156,114,Mar-13,Junior,,Band C,JPG Resources Lead,Justice Policy Group,0,21096,36061,Policy
uid-157,114,Mar-13,Junior,,Band C,Correspondence Manager,Justice Policy Group,0,21096,36061,Policy
uid-158,114,Mar-13,Junior,,Band C,Insight and Engagement Lead,Justice Policy Group,0,21096,36061,Policy
uid-159,114,Mar-13,Junior,,Band C,Policy Manager,Justice Policy Group,0,21096,36061,Policy
uid-160,114,Mar-13,Junior,,Band C,JPG Capability Lead,Justice Policy Group,0,21096,36061,Policy
uid-161,114,Mar-13,Junior,,Band D,Group Coordination Officer,Justice Policy Group,0,17513,28000,Policy
uid-162,114,Mar-13,Junior,,Band D,Correspondence Officer,Justice Policy Group,0,17513,28000,Policy
uid-163,114,Mar-13,Junior,,Band E,Policy support,Justice Policy Group,0,15935,22250,Policy
uid-164,114,Mar-13,Junior,,Band E,PA to Deputy Director,Justice Policy Group,0,15935,22250,Policy
uid-165,114,Mar-13,Junior,,Band E,Correspondence Officer,Justice Policy Group,0,15935,22250,Policy
uid-166,332,Mar-13,Junior,,Band A,Policy Manager,Justice Policy Group,0,42034,67969,Policy
uid-167,332,Mar-13,Junior,,Band B,Senior Policy Adviser,Justice Policy Group,0,29634,44964,Policy
uid-168,332,Mar-13,Junior,,Band C,Policy Adviser,Justice Policy Group,0,21096,36061,Policy
uid-169,332,Mar-13,Junior,,Band C,Fastreamer,Justice Policy Group,0,21096,36061,Policy
uid-170,332,Mar-13,Junior,,Band D,Policy Officer,Justice Policy Group,0,17513,28000,Policy
uid-171,332,Mar-13,Junior,,Band E,Policy Assistant,Justice Policy Group,0,15935,22250,Policy
uid-172,77,Mar-13,Junior,,Band A,Lead CSM Prisons,ICT Service Management,0,42034,67969,Information Technology
uid-173,77,Mar-13,Junior,,Band A,Lead CSM HMCTS,ICT Service Management,0,42034,67969,Information Technology
uid-174,77,Mar-13,Junior,,Band A,Lead CSM Probation,ICT Service Management,0,42034,67969,Information Technology
uid-175,77,Mar-13,Junior,,Band A,Lead CSM HQ,ICT Service Management,0,42034,67969,Information Technology
uid-176,175,Mar-13,Junior,,Band A,IT Business Manager,Information Technology,0,42034,67969,Information Technology
uid-177,175,Mar-13,Junior,,Band B,IT Business Manager,Information Technology,0,29634,44964,Information Technology
uid-178,175,Mar-13,Junior,,Band C,IT Business Manager,Information Technology,0,21096,36061,Information Technology
uid-179,182,Mar-13,Junior,,Band A,IT Service Manager,IT Service Delivery,0,42034,67969,Information Technology
uid-180,182,Mar-13,Junior,,Band B,IT Service Manager,IT Service Delivery,0,29634,44964,Information Technology
uid-181,182,Mar-13,Junior,,Band C,IT Service Manager,IT Service Delivery,0,21096,36061,Information Technology
uid-182,182,Mar-13,Junior,,Band D,IT Service Manager,IT Service Delivery,0,17513,28000,Information Technology
uid-183,323,Mar-13,Junior,,Band A,Head of Business Delivery,"HR Strategy, Performance and Transformation",0,42034,67969,Human Resources
uid-184,323,Mar-13,Junior,,Band A,Head of HR Strategy,"HR Strategy, Performance and Transformation",0,42034,67969,Human Resources
uid-185,323,Mar-13,Junior,,Band B,Deputy Head of Business Delivery,"HR Strategy, Performance and Transformation",0,29634,44964,Human Resources
uid-186,323,Mar-13,Junior,,Band C,Briefing and Correspondence Manager,"HR Strategy, Performance and Transformation",0,21096,36061,Human Resources
uid-187,323,Mar-13,Junior,,Band C,Business Delivery Support Officer,"HR Strategy, Performance and Transformation",0,21096,36061,Human Resources
uid-188,323,Mar-13,Junior,,Band C,HR Support Team Manager,"HR Strategy, Performance and Transformation",0,21096,36061,Human Resources
uid-189,323,Mar-13,Junior,,Band C,Honours Secretary,"HR Strategy, Performance and Transformation",0,21096,36061,Human Resources
uid-190,323,Mar-13,Junior,,Band D,HR Support Team administrator,"HR Strategy, Performance and Transformation",0,17513,28000,Human Resources
uid-191,323,Mar-13,Junior,,Band E,HR Support Team administrator,"HR Strategy, Performance and Transformation",0,15935,22250,Human Resources
uid-192,325,Mar-13,Junior,,Band A,Head of Employee Engagement,Human Resources,0,42034,67969,Human Resources
uid-193,325,Mar-13,Junior,,Band A,Head of Corporate Learning,Human Resources,0,42034,67969,Human Resources
uid-194,325,Mar-13,Junior,,Band A,Head of Corporate Equality,Human Resources,0,42034,67969,Human Resources
uid-195,325,Mar-13,Junior,,Band A,Head of Talent Management,Human Resources,0,42034,67969,Human Resources
uid-196,325,Mar-13,Junior,,Band C,Business Manager,Human Resources,0,21096,36061,Human Resources
uid-197,332,Mar-13,Junior,,Band A,Policy lead,CJS Operating Project,0,42034,67969,Policy
uid-198,332,Mar-13,Junior,,Band B,Policy manager,CJS Operating Project,0,29634,44964,Policy
uid-199,332,Mar-13,Junior,,Band B,Policy manager,CJS Operating Project,0,29634,44964,Policy
uid-200,332,Mar-13,Junior,,Fast streamer,Policy Manager,CJS Operating Project,0,27000,43400,Policy
uid-201,332,Mar-13,Junior,,Band D,Senior Personal Secretary,CJS Operating Project,0,17513,28000,Policy
uid-202,332,Mar-13,Junior,,Band E,Administration officer,CJS Operating Project,0,15935,22250,Policy
uid-203,59,Mar-13,Junior,,Band A,Chief Press Officers,Press Office,0,42034,67969,Communications
uid-204,59,Mar-13,Junior,,Band B,Senior Press officers,Press Office,0,29634,44964,Communications
uid-205,59,Mar-13,Junior,,Band C,Press Officer,Press Office,0,21096,36061,Communications
uid-206,19,Mar-13,Junior,,Band A,Senior Policy Manager,"Financial Policy, Planning, Governance and Capability",0,42034,67969,Policy
uid-207,19,Mar-13,Junior,,Band A,Senior Finance Manager,"Financial Policy, Planning, Governance and Capability",0,42034,67969,Finance
uid-208,19,Mar-13,Junior,,Band A,Programme Manager,"Financial Policy, Planning, Governance and Capability",0,42034,67969,Programme and Project Management (PPM)
uid-209,19,Mar-13,Junior,,Band B,Finance Analyst,"Financial Policy, Planning, Governance and Capability",0,29634,44964,Finance
uid-210,19,Mar-13,Junior,,Band B,Policy Manager,"Financial Policy, Planning, Governance and Capability",0,29634,44964,Policy
uid-211,19,Mar-13,Junior,,Band C,Business Manager,"Financial Policy, Planning, Governance and Capability",0,21096,36061,Operational delivery
uid-212,19,Mar-13,Junior,,Band C,Finance Trainee,"Financial Policy, Planning, Governance and Capability",0,21096,36061,Finance
uid-213,19,Mar-13,Junior,,Fast streamer,Finance Trainee,"Financial Policy, Planning, Governance and Capability",0,27000,43400,Policy
uid-214,19,Mar-13,Junior,,Band D,Business support,"Financial Policy, Planning, Governance and Capability",0,17513,28000,Operational delivery
uid-215,19,Mar-13,Junior,,Band E,Business support,"Financial Policy, Planning, Governance and Capability",0,15935,22250,Operational delivery
uid-216,20,Mar-13,Junior,,Band A,Programme and Project Support,Portfolio Planning and Reporting,0,42034,67969,Programme and Project Management (PPM)
uid-217,20,Mar-13,Junior,,Band B,Programme and Project Support,Portfolio Planning and Reporting,0,29634,44964,Programme and Project Management (PPM)
uid-218,20,Mar-13,Junior,,Band C,Programme and Project Support,Portfolio Planning and Reporting,0,21096,36061,Programme and Project Management (PPM)
uid-219,20,Mar-13,Junior,,Band D,Programme and Project Support,Portfolio Planning and Reporting,0,17513,28000,Programme and Project Management (PPM)
uid-220,338,Mar-13,Junior,,Band A,Economist,Analytical Services,0,42034,67969,Economics
uid-221,338,Mar-13,Junior,,Band A,Economist,Analytical Services,0,42034,67969,Economics
uid-222,338,Mar-13,Junior,,Band C,Economist,Analytical Services,0,21096,36061,Economics
uid-223,338,Mar-13,Junior,,Fast Streamer,Economist,Analytical Services,0,27000,43400,Economics
uid-224,338,Mar-13,Junior,,Band A,Social Researcher,Analytical Services,0,42034,67969,Social Research
uid-225,338,Mar-13,Junior,,Band A,Social Researcher,Analytical Services,0,42034,67969,Social Research
uid-226,338,Mar-13,Junior,,Band B,Social Researcher,Analytical Services,0,29634,44964,Social Research
uid-227,338,Mar-13,Junior,,Band C,Social Researcher,Analytical Services,0,21096,36061,Social Research
uid-228,338,Mar-13,Junior,,Band C,Generalist,Analytical Services,0,21096,36061,Programme and Project Management (PPM)
uid-229,91,Mar-13,Junior,,Band A,Economist,Analytical Services,0,42034,67969,Economics
uid-230,91,Mar-13,Junior,,Band A,Economist,Analytical Services,0,42034,67969,Economics
uid-231,91,Mar-13,Junior,,Band A,Economist,Analytical Services,0,42034,67969,Economics
uid-232,91,Mar-13,Junior,,Fast Streamer,Economist,Analytical Services,0,27000,43400,Economics
uid-233,91,Mar-13,Junior,,Band A,Statistician,Analytical Services,0,42034,67969,Statisticians
uid-234,91,Mar-13,Junior,,Band A,Social Researcher,Analytical Services,0,42034,67969,Social Research
uid-235,91,Mar-13,Junior,,Band B,Statistician,Analytical Services,0,29634,44964,Statisticians
uid-236,91,Mar-13,Junior,,Band A,Social Researcher,Analytical Services,0,42034,67969,Social Research
uid-237,91,Mar-13,Junior,,Band B,Social Researcher,Analytical Services,0,29634,44964,Social Research
uid-238,91,Mar-13,Junior,,Band C,Social Researcher,Analytical Services,0,21096,36061,Social Research
uid-239,91,Mar-13,Junior,,Band A,Operational Researcher,Analytical Services,0,42034,67969,Operational Research
uid-240,91,Mar-13,Junior,,Fast streamer,Social Researcher,Analytical Services,0,27000,43400,Social Research
uid-241,91,Mar-13,Junior,,Band C,Operational Researcher,Analytical Services,0,21096,36061,Operational Research
uid-242,91,Mar-13,Junior,,Fast streamer,Operational Researcher,Analytical Services,0,27000,43400,Operational Research
uid-243,91,Mar-13,Junior,,Band B,Social Researcher,Analytical Services,0,29634,44964,Social Research
uid-244,91,Mar-13,Junior,,Band B,Statistician,Analytical Services,0,29634,44964,Statisticians
uid-245,91,Mar-13,Junior,,Band B,Economist,Analytical Services,0,29634,44964,Economics
uid-246,24,Mar-13,Junior,,Band A,Economist,Analytical Services,0,42034,67969,Economics
uid-247,24,Mar-13,Junior,,Band A,Economist,Analytical Services,0,42034,67969,Economics
uid-248,24,Mar-13,Junior,,Band D,Economist,Analytical Services,0,17513,28000,Economics
uid-249,24,Mar-13,Junior,,Fast streamer,Economist,Analytical Services,0,27000,43400,Statisticians
uid-250,24,Mar-13,Junior,,Band A,Statistician,Analytical Services,0,42034,67969,Social Research
uid-251,24,Mar-13,Junior,,Band A,Social Researcher,Analytical Services,0,42034,67969,Social Research
uid-252,24,Mar-13,Junior,,Band A,Social Researcher,Analytical Services,0,42034,67969,Social Research
uid-253,24,Mar-13,Junior,,Band B,Social Researcher,Analytical Services,0,29634,44964,Social Research
uid-254,24,Mar-13,Junior,,Band C,Social Researcher,Analytical Services,0,21096,36061,Social Research
uid-255,24,Mar-13,Junior,,Fast streamer,Social Researcher,Analytical Services,0,27000,43400,Operational Research
uid-256,24,Mar-13,Junior,,Band A,Operational Researcher,Analytical Services,0,42034,67969,Operational Research
uid-257,24,Mar-13,Junior,,Band A,Operational Researcher,Analytical Services,0,42034,67969,Operational Research
uid-258,24,Mar-13,Junior,,Band B,Operational Researcher,Analytical Services,0,29634,44964,Operational Research
uid-259,24,Mar-13,Junior,,Band C,Operational Researcher,Analytical Services,0,21096,36061,Operational Research
uid-260,24,Mar-13,Junior,,Band D,Operational Researcher,Analytical Services,0,17513,28000,Operational Research
uid-261,24,Mar-13,Junior,,Fast streamer,Operational Researcher,Analytical Services,0,27000,43400,Operational Research
uid-262,24,Mar-13,Junior,,Band A,Generalist,Analytical Services,0,42034,67969,Programme and Project Management (PPM)
uid-263,24,Mar-13,Junior,,Band B,Generalist,Analytical Services,0,29634,44964,Programme and Project Management (PPM)
uid-264,24,Mar-13,Junior,,Band C,Generalist,Analytical Services,0,21096,36061,Programme and Project Management (PPM)
uid-265,24,Mar-13,Junior,,Band A,Economist,Analytical Services,0,42034,67969,Economics
uid-266,24,Mar-13,Junior,,Band D,Economist,Analytical Services,0,17513,28000,Economics
uid-267,24,Mar-13,Junior,,Fast Streamer,Economist,Analytical Services,0,27000,43400,Economics
uid-268,24,Mar-13,Junior,,Band B,Operational Researcher,Analytical Services,0,29634,44964,Operational Research
uid-269,24,Mar-13,Junior,,Fast Streamer,Operational Researcher,Analytical Services,0,27000,43400,Operational Research
uid-270,24,Mar-13,Junior,,Band D,Generalist,Analytical Services,0,17513,28000,Other
uid-271,26,Mar-13,Junior,,Band A,Economist,Analytical Services,0,42034,67969,Economics
uid-272,26,Mar-13,Junior,,Band B,Economist,Analytical Services,0,29634,44964,Economics
uid-273,26,Mar-13,Junior,,Fast Streamer,Economist,Analytical Services,0,27000,43400,Economics
uid-274,26,Mar-13,Junior,,Band A,Statistician,Analytical Services,0,42034,67969,Statisticians
uid-275,26,Mar-13,Junior,,Band A,Statistician,Analytical Services,0,42034,67969,Statisticians
uid-276,26,Mar-13,Junior,,Band B,Statistician,Analytical Services,0,29634,44964,Statisticians
uid-277,26,Mar-13,Junior,,Band C,Statistician,Analytical Services,0,21096,36061,Statisticians
uid-278,26,Mar-13,Junior,,Band D,Statistician,Analytical Services,0,17513,28000,Statisticians
uid-279,26,Mar-13,Junior,,Fast Streamer,Statistician,Analytical Services,0,27000,43400,Statisticians
uid-280,26,Mar-13,Junior,,Band A,Social Researcher,Analytical Services,0,42034,67969,Social Research
uid-281,26,Mar-13,Junior,,Band A,Social Researcher,Analytical Services,0,42034,67969,Statisticians
uid-282,26,Mar-13,Junior,,Band A,Generalist,Analytical Services,0,42034,67969,Statisticians
uid-283,26,Mar-13,Junior,,Band B,Generalist,Analytical Services,0,29634,44964,Statisticians
uid-284,26,Mar-13,Junior,,Band C,Generalist,Analytical Services,0,21096,36061,Statisticians
uid-285,26,Mar-13,Junior,,Band D,Generalist,Analytical Services,0,17513,28000,Statisticians
uid-286,26,Mar-13,Junior,,Band A,Statistician,Analytical Services,0,42034,67969,Statisticians
uid-287,26,Mar-13,Junior,,Band B,Statistician,Analytical Services,0,29634,44964,Statisticians
uid-288,26,Mar-13,Junior,,Band C,Statistician,Analytical Services,0,21096,36061,Statisticians
uid-289,26,Mar-13,Junior,,Band D,Statistician,Analytical Services,0,17513,28000,Statisticians
uid-290,91,Mar-13,Junior,,Band A,Social Researcher,Analytical Services,0,42034,67969,Social Research
uid-291,91,Mar-13,Junior,,Band A,Social Researcher,Analytical Services,0,42034,67969,Social Research
uid-292,91,Mar-13,Junior,,Band B,Social Researcher,Analytical Services,0,29634,44964,Social Research
uid-293,91,Mar-13,Junior,,Band A,Operational Researcher,Analytical Services,0,42034,67969,Operational Research
uid-294,91,Mar-13,Junior,,Band A,Operational Researcher,Analytical Services,0,42034,67969,Operational Research
uid-295,91,Mar-13,Junior,,Band B,Operational Researcher,Analytical Services,0,29634,44964,Operational Research
uid-296,91,Mar-13,Junior,,Band C,Operational Researcher,Analytical Services,0,21096,36061,Operational Research
uid-297,91,Mar-13,Junior,,Band D,Operational Researcher,Analytical Services,0,17513,28000,Operational Research
uid-298,91,Mar-13,Junior,,Band A,Business support,Analytical Services,0,42034,67969,Programme and Project Management (PPM)
uid-299,91,Mar-13,Junior,,Band B,Business support,Analytical Services,0,29634,44964,Programme and Project Management (PPM)
uid-300,91,Mar-13,Junior,,Band C,Business support,Analytical Services,0,21096,36061,Programme and Project Management (PPM)
uid-301,91,Mar-13,Junior,,Band D,Business support,Analytical Services,0,17513,28000,Programme and Project Management (PPM)
uid-302,91,Mar-13,Junior,,Band D,Business support,Analytical Services,0,17513,28000,Programme and Project Management (PPM)
uid-303,91,Mar-13,Junior,,Band D,Operational Researcher,Analytical Services,0,17513,28000,Operational Research
uid-304,28,Mar-13,Junior,,Band A,Governance,Planning,0,42034,67969,Planning
uid-305,28,Mar-13,Junior,,Band B,Governance,Planning,0,29634,44964,Planning
uid-306,28,Mar-13,Junior,,Band C,Governance,Planning,0,21096,36061,Planning
uid-307,28,Mar-13,Junior,,Band A,performance,Planning,0,42034,67969,Planning
uid-308,28,Mar-13,Junior,,Band B,performance,Planning,0,29634,44964,Planning
uid-309,28,Mar-13,Junior,,Band A,TJ Portfolio,Planning,0,42034,67969,Planning
uid-310,28,Mar-13,Junior,,Band B,TJ Portfolio,Planning,0,29634,44964,Planning
uid-311,28,Mar-13,Junior,,Band C,TJ Portfolio,Planning,0,21096,36061,Planning
uid-312,28,Mar-13,Junior,,Band A,Strategy,Planning,0,42034,67969,Planning
uid-313,28,Mar-13,Junior,,Band B,Strategy,Planning,0,29634,44964,Planning
uid-314,28,Mar-13,Junior,,Fast Streamer,Strategy,Planning,0,27000,43400,Planning
uid-315,28,Mar-13,Junior,,Band C,Strategy,Planning,0,21096,36061,Planning
uid-316,28,Mar-13,Junior,,Band D,Directorate Team Support,Planning,0,17513,28000,Planning
uid-317,28,Mar-13,Junior,,Band E,Directorate Team Support,Planning,0,15935,22250,Planning
uid-318,28,Mar-13,Junior,,Band A,TJ DG Office,Planning,0,42034,67969,Planning
uid-319,28,Mar-13,Junior,,band C,TJ DG Office,Planning,0,21096,36061,Planning
uid-320,28,Mar-13,Junior,,Band D,TJ DG Office,Planning,0,17513,28000,Planning
uid-321,47,Mar-13,Junior,,Band A,Head of Team,ALB Governance Divison,0,42034,67969,Policy
uid-322,47,Mar-13,Junior,,Band B,Senior Policy and Delivery Officer,ALB Governance Divison,0,29634,44964,Policy
uid-323,47,Mar-13,Junior,,Band C,Policy and Delivery Officer,ALB Governance Divison,0,21096,36061,Policy
uid-324,47,Mar-13,Junior,,Band D,Support Officer,ALB Governance Divison,0,17513,28000,Policy
uid-325,47,Mar-13,Junior,,Fast Streamer,Policy Officer,ALB Governance Divison,0,27000,43400,Policy
uid-326,345,Mar-13,Junior,,Band D,Executive Assistant,Digital Transformation,0,17513,28000,Operational delivery
uid-327,345,Mar-13,Junior,,Band A,Digital Strategy and Policy Lead,Digital Transformation,0,42034,67969,Operational delivery
uid-328,345,Mar-13,Junior,,Band A,Digital Strategy and Policy,Digital Transformation,0,42034,67969,Operational delivery
uid-329,345,Mar-13,Junior,,Fast Streamer,Digital Strategy and Policy Advisor,Digital Transformation,0,27000,43400,Operational delivery
uid-330,345,Mar-13,Junior,,Fast Streamer,Digital Strategy and Policy Advisor,Digital Transformation,0,27000,43400,Operational delivery
uid-331,345,Mar-13,Junior,,Band A,Design Lead,Digital Transformation,0,42034,67969,Operational delivery
uid-332,345,Mar-13,Junior,,Band A,Interaction Designer,Digital Transformation,0,42034,67969,Operational delivery
uid-333,345,Mar-13,Junior,,Band B,Interaction Designer,Digital Transformation,0,29634,44964,Operational delivery
uid-334,345,Mar-13,Junior,,Band B,Visual Designer,Digital Transformation,0,29634,44964,Operational delivery
uid-335,345,Mar-13,Junior,,Band A,Content Design Lead,Digital Transformation,0,42034,67969,Operational delivery
uid-336,345,Mar-13,Junior,,Band B,Content Designer,Digital Transformation,0,29634,44964,Operational delivery
uid-337,345,Mar-13,Junior,,Band B,Content Designer,Digital Transformation,0,29634,44964,Operational delivery
uid-338,345,Mar-13,Junior,,Band A,Product Manager,Digital Transformation,0,42034,67969,Operational delivery
uid-339,345,Mar-13,Junior,,Band A,Product Manager,Digital Transformation,0,42034,67969,Operational delivery
uid-340,345,Mar-13,Junior,,Band A,Product Manager,Digital Transformation,0,42034,67969,Operational delivery
uid-341,345,Mar-13,Junior,,Band B,Product Analytics,Digital Transformation,0,29634,44964,Operational delivery
uid-342,345,Mar-13,Junior,,Band A,Digital Portfolio Lead,Digital Transformation,0,42034,67969,Operational delivery
